open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,open_time_dt,close_time_dt,symbol,interval
1753758000000,118095.59,118800.0,118095.59,118764.85,879.02363,1753761599999,104112694.188676,87982,432.08992,51167465.2101174,0,2025-07-29 03:00:00+00:00,2025-07-29 03:59:59.999000+00:00,BTCUSDT,1h
1753761600000,118764.85,118799.99,118416.66,118533.93,441.70806,1753765199999,52401056.8560255,64921,163.05341,19341239.8286296,0,2025-07-29 04:00:00+00:00,2025-07-29 04:59:59.999000+00:00,BTCUSDT,1h
1753765200000,118533.93,118852.0,118527.77,118800.0,475.07739,1753768799999,56396628.5863393,46948,297.71886,35338859.2706115,0,2025-07-29 05:00:00+00:00,2025-07-29 05:59:59.999000+00:00,BTCUSDT,1h
1753768800000,118799.99,119061.68,118731.74,118764.85,664.6105,1753772399999,79041256.3805088,59968,368.67476,43846937.9488074,0,2025-07-29 06:00:00+00:00,2025-07-29 06:59:59.999000+00:00,BTCUSDT,1h
1753772400000,118764.86,119273.36,118750.87,118882.37,998.59676,1753775999999,118779665.6600775,74978,537.17244,63898947.8897066,0,2025-07-29 07:00:00+00:00,2025-07-29 07:59:59.999000+00:00,BTCUSDT,1h
1753776000000,118882.37,119051.0,118764.86,118923.8,302.76278,1753779599999,36005451.9215841,55056,140.42187,16698798.9625734,0,2025-07-29 08:00:00+00:00,2025-07-29 08:59:59.999000+00:00,BTCUSDT,1h
1753779600000,118923.81,118985.0,118758.98,118784.79,385.26308,1753783199999,45791066.6954777,55200,225.1686,26761340.4535093,0,2025-07-29 09:00:00+00:00,2025-07-29 09:59:59.999000+00:00,BTCUSDT,1h
1753783200000,118784.8,118828.01,118300.0,118317.75,697.30138,1753786799999,82695020.0916825,77347,407.37039,48314637.2841399,0,2025-07-29 10:00:00+00:00,2025-07-29 10:59:59.999000+00:00,BTCUSDT,1h
1753786800000,118317.74,118592.39,118160.87,118592.38,577.62627,1753790399999,68374468.491438,66527,376.37228,44553746.4671326,0,2025-07-29 11:00:00+00:00,2025-07-29 11:59:59.999000+00:00,BTCUSDT,1h
1753790400000,118592.38,119080.81,118450.0,118906.85,787.26429,1753793999999,93566948.3890533,83989,510.64789,60696387.8849333,0,2025-07-29 12:00:00+00:00,2025-07-29 12:59:59.999000+00:00,BTCUSDT,1h
1753794000000,118906.85,119029.54,118527.01,118621.27,657.45227,1753797599999,78111657.4900763,111053,362.83872,43109127.4669392,0,2025-07-29 13:00:00+00:00,2025-07-29 13:59:59.999000+00:00,BTCUSDT,1h
1753797600000,118621.27,118635.58,117701.0,117823.67,1328.2906,1753801199999,156885148.9055385,186861,611.35994,72208872.6278589,0,2025-07-29 14:00:00+00:00,2025-07-29 14:59:59.999000+00:00,BTCUSDT,1h
1753801200000,117823.66,117955.39,117272.0,117400.01,1400.94922,1753804799999,164689653.7051275,155240,651.42477,76593885.278059,0,2025-07-29 15:00:00+00:00,2025-07-29 15:59:59.999000+00:00,BTCUSDT,1h
1753804800000,117400.02,117758.13,116950.75,117739.03,1125.1565,1753808399999,132026923.8516737,129058,585.74647,68761673.4525314,0,2025-07-29 16:00:00+00:00,2025-07-29 16:59:59.999000+00:00,BTCUSDT,1h
1753808400000,117739.03,118057.05,117629.99,117773.69,512.49259,1753811999999,60387842.5393783,85458,302.11622,35599398.1923443,0,2025-07-29 17:00:00+00:00,2025-07-29 17:59:59.999000+00:00,BTCUSDT,1h
1753812000000,117773.69,117824.59,117482.4,117606.72,260.60632,1753815599999,30661300.3348685,64548,110.17735,12962454.4277286,0,2025-07-29 18:00:00+00:00,2025-07-29 18:59:59.999000+00:00,BTCUSDT,1h
1753815600000,117606.74,118000.0,117420.0,117525.29,542.80793,1753819199999,63864314.2805543,69190,312.69628,36779417.0523992,0,2025-07-29 19:00:00+00:00,2025-07-29 19:59:59.999000+00:00,BTCUSDT,1h
1753819200000,117525.28,117871.39,117094.96,117514.28,823.80047,1753822799999,96701974.0875896,112876,416.09494,48847023.7926914,0,2025-07-29 20:00:00+00:00,2025-07-29 20:59:59.999000+00:00,BTCUSDT,1h
1753822800000,117514.49,117701.1,117190.83,117606.79,470.68677,1753826399999,55247109.6943103,58179,301.7691,35422190.1100364,0,2025-07-29 21:00:00+00:00,2025-07-29 21:59:59.999000+00:00,BTCUSDT,1h
1753826400000,117606.79,117860.0,117459.04,117848.03,239.80039,1753829999999,28218834.8932956,33038,136.72084,16090112.9753372,0,2025-07-29 22:00:00+00:00,2025-07-29 22:59:59.999000+00:00,BTCUSDT,1h
1753830000000,117848.03,118000.0,117729.8,117950.76,202.8032,1753833599999,23904064.3236578,28126,106.49279,12551319.789301,0,2025-07-29 23:00:00+00:00,2025-07-29 23:59:59.999000+00:00,BTCUSDT,1h
1753833600000,117950.75,117995.98,117538.15,117744.77,246.31499,1753837199999,29001574.6451634,53613,91.42839,10764497.4202663,0,2025-07-30 00:00:00+00:00,2025-07-30 00:59:59.999000+00:00,BTCUSDT,1h
1753837200000,117744.78,118012.78,117412.53,117862.05,234.85179,1753840799999,27649129.4045254,53855,97.12676,11435863.8721762,0,2025-07-30 01:00:00+00:00,2025-07-30 01:59:59.999000+00:00,BTCUSDT,1h
1753840800000,117862.05,118119.0,117796.14,118024.11,330.69294,1753844399999,39023937.8631511,54386,182.39723,21522835.9636213,0,2025-07-30 02:00:00+00:00,2025-07-30 02:59:59.999000+00:00,BTCUSDT,1h
1753844400000,118024.1,118250.0,117905.61,118161.87,414.52534,1753847999999,48952708.2796609,42358,206.34357,24371263.1765742,0,2025-07-30 03:00:00+00:00,2025-07-30 03:59:59.999000+00:00,BTCUSDT,1h
1753848000000,118161.86,118275.18,117963.65,117993.52,266.35002,1753851599999,31463788.5029371,38172,103.55546,12232181.1551281,0,2025-07-30 04:00:00+00:00,2025-07-30 04:59:59.999000+00:00,BTCUSDT,1h
1753851600000,117993.52,118080.0,117667.33,117992.26,269.77024,1753855199999,31792358.9789971,47801,124.21017,14636643.9939392,0,2025-07-30 05:00:00+00:00,2025-07-30 05:59:59.999000+00:00,BTCUSDT,1h
1753855200000,117992.26,118326.56,117992.25,118287.31,396.72321,1753858799999,46887520.5023232,39371,218.16853,25781827.9051853,0,2025-07-30 06:00:00+00:00,2025-07-30 06:59:59.999000+00:00,BTCUSDT,1h
1753858800000,118287.31,118412.11,118118.0,118123.01,299.24616,1753862399999,35396018.0541331,37663,138.63707,16400077.9810849,0,2025-07-30 07:00:00+00:00,2025-07-30 07:59:59.999000+00:00,BTCUSDT,1h
1753862400000,118123.0,118481.81,117939.99,118372.73,466.68398,1753865999999,55163047.2193048,53728,295.5625,34943608.5002208,0,2025-07-30 08:00:00+00:00,2025-07-30 08:59:59.999000+00:00,BTCUSDT,1h
1753866000000,118372.73,118427.98,117985.98,118164.08,298.15038,1753869599999,35231806.802778,60291,154.9151,18303092.4777327,0,2025-07-30 09:00:00+00:00,2025-07-30 09:59:59.999000+00:00,BTCUSDT,1h
1753869600000,118164.08,118471.69,117928.13,118020.18,816.03502,1753873199999,96511021.3096852,59162,560.48458,66313770.4213487,0,2025-07-30 10:00:00+00:00,2025-07-30 10:59:59.999000+00:00,BTCUSDT,1h
1753873200000,118020.17,118184.0,117358.84,117579.99,647.14857,1753876799999,76220994.6749834,95895,344.26376,40559802.9508775,0,2025-07-30 11:00:00+00:00,2025-07-30 11:59:59.999000+00:00,BTCUSDT,1h
1753876800000,117579.99,117909.01,117358.84,117739.02,676.38941,1753880399999,79583148.2420625,104548,369.03823,43417237.6032055,0,2025-07-30 12:00:00+00:00,2025-07-30 12:59:59.999000+00:00,BTCUSDT,1h
1753880400000,117739.02,117888.0,117415.62,117675.79,901.27996,1753883999999,106014768.2773931,145775,448.83991,52798241.1096432,0,2025-07-30 13:00:00+00:00,2025-07-30 13:59:59.999000+00:00,BTCUSDT,1h
1753884000000,117675.78,118728.15,117610.93,118714.35,1103.46809,1753887599999,130443074.0778211,139102,621.03577,73417790.5925122,0,2025-07-30 14:00:00+00:00,2025-07-30 14:59:59.999000+00:00,BTCUSDT,1h
1753887600000,118714.35,118792.0,117834.24,118000.01,1113.77866,1753891199999,131768346.9587616,142076,362.4844,42882552.1860131,0,2025-07-30 15:00:00+00:00,2025-07-30 15:59:59.999000+00:00,BTCUSDT,1h
1753891200000,118000.01,118021.88,117635.3,117734.8,710.50243,1753894799999,83713779.7118936,95073,393.95304,46413766.155585,0,2025-07-30 16:00:00+00:00,2025-07-30 16:59:59.999000+00:00,BTCUSDT,1h
1753894800000,117734.8,117940.0,117650.0,117802.1,591.37855,1753898399999,69666919.7307426,69452,284.65429,33530084.8523605,0,2025-07-30 17:00:00+00:00,2025-07-30 17:59:59.999000+00:00,BTCUSDT,1h
1753898400000,117802.11,118037.18,116509.47,116523.14,1846.61677,1753901999999,216506812.6775566,213858,650.3532,76229321.0281532,0,2025-07-30 18:00:00+00:00,2025-07-30 18:59:59.999000+00:00,BTCUSDT,1h
1753902000000,116523.15,117123.8,115796.23,116916.73,2572.65277,1753905599999,299308337.7155547,256530,1353.75569,157530218.2979281,0,2025-07-30 19:00:00+00:00,2025-07-30 19:59:59.999000+00:00,BTCUSDT,1h
1753905600000,116916.73,117325.94,116880.64,117175.71,515.7628,1753909199999,60419683.0990246,78728,284.00989,33271050.6757763,0,2025-07-30 20:00:00+00:00,2025-07-30 20:59:59.999000+00:00,BTCUSDT,1h
1753909200000,117175.72,117336.34,116955.64,117326.82,214.49198,1753912799999,25128465.2842094,38518,116.7686,13681299.3091289,0,2025-07-30 21:00:00+00:00,2025-07-30 21:59:59.999000+00:00,BTCUSDT,1h
1753912800000,117326.82,117497.17,117253.73,117486.49,316.24088,1753916399999,37117131.0255634,42717,206.10343,24191089.1198907,0,2025-07-30 22:00:00+00:00,2025-07-30 22:59:59.999000+00:00,BTCUSDT,1h
1753916400000,117486.48,117908.4,117460.0,117840.3,337.68137,1753919999999,39732505.18476,34697,195.52477,23004773.4853007,0,2025-07-30 23:00:00+00:00,2025-07-30 23:59:59.999000+00:00,BTCUSDT,1h
1753920000000,117840.29,118542.39,117781.87,118415.8,800.0686,1753923599999,94608666.8268456,76617,442.07026,52283146.5960839,0,2025-07-31 00:00:00+00:00,2025-07-31 00:59:59.999000+00:00,BTCUSDT,1h
1753923600000,118415.8,118456.46,117992.71,118055.32,463.81141,1753927199999,54867334.8947158,57071,166.54913,19698838.5472533,0,2025-07-31 01:00:00+00:00,2025-07-31 01:59:59.999000+00:00,BTCUSDT,1h
1753927200000,118055.32,118520.32,117981.02,118447.52,585.37259,1753930799999,69257902.5563429,56587,312.00743,36919932.592017,0,2025-07-31 02:00:00+00:00,2025-07-31 02:59:59.999000+00:00,BTCUSDT,1h
1753930800000,118447.52,118600.0,118385.0,118466.14,458.32072,1753934399999,54295930.5983549,38917,181.18572,21466608.8676241,0,2025-07-31 03:00:00+00:00,2025-07-31 03:59:59.999000+00:00,BTCUSDT,1h
1753934400000,118466.15,118550.0,118364.13,118511.53,359.32077,1753937999999,42564645.1745399,32405,123.98535,14686177.5043839,0,2025-07-31 04:00:00+00:00,2025-07-31 04:59:59.999000+00:00,BTCUSDT,1h
1753938000000,118511.52,118540.0,118331.63,118362.0,277.83295,1753941599999,32897323.2667286,32984,104.69526,12395270.7591794,0,2025-07-31 05:00:00+00:00,2025-07-31 05:59:59.999000+00:00,BTCUSDT,1h
1753941600000,118362.01,118725.59,118287.63,118691.78,552.35653,1753945199999,65482589.7863599,47609,376.08181,44592097.9783342,0,2025-07-31 06:00:00+00:00,2025-07-31 06:59:59.999000+00:00,BTCUSDT,1h
1753945200000,118691.79,118922.45,118604.22,118665.97,718.45709,1753948799999,85325215.943076,56908,388.31593,46123527.1982607,0,2025-07-31 07:00:00+00:00,2025-07-31 07:59:59.999000+00:00,BTCUSDT,1h
1753948800000,118665.98,118770.07,118568.46,118593.94,310.28437,1753952399999,36816310.5598759,32962,137.48764,16313334.9006462,0,2025-07-31 08:00:00+00:00,2025-07-31 08:59:59.999000+00:00,BTCUSDT,1h
1753952400000,118593.95,118617.96,118467.65,118605.58,248.44101,1753955999999,29449314.4876007,24269,130.79511,15503140.8733693,0,2025-07-31 09:00:00+00:00,2025-07-31 09:59:59.999000+00:00,BTCUSDT,1h
1753956000000,118605.58,118719.42,118435.72,118505.02,285.13996,1753959599999,33799768.7259416,29940,112.81642,13373941.0379557,0,2025-07-31 10:00:00+00:00,2025-07-31 10:59:59.999000+00:00,BTCUSDT,1h
1753959600000,118505.02,118560.0,118278.91,118371.25,446.34097,1753963199999,52871547.1301035,46612,240.19013,28455150.3049987,0,2025-07-31 11:00:00+00:00,2025-07-31 11:59:59.999000+00:00,BTCUSDT,1h
1753963200000,118371.25,118645.1,118285.14,118626.18,435.85485,1753966799999,51622622.6864281,60338,256.41208,30371811.9692284,0,2025-07-31 12:00:00+00:00,2025-07-31 12:59:59.999000+00:00,BTCUSDT,1h
1753966800000,118626.19,118702.1,117807.35,118557.01,806.82751,1753970399999,95428378.5630065,138997,427.66886,50586577.816917,0,2025-07-31 13:00:00+00:00,2025-07-31 13:59:59.999000+00:00,BTCUSDT,1h
1753970400000,118557.01,118660.17,117901.68,117913.18,1043.63162,1753973999999,123261147.9685442,133828,591.82818,69894130.2996914,0,2025-07-31 14:00:00+00:00,2025-07-31 14:59:59.999000+00:00,BTCUSDT,1h
1753974000000,117913.19,118351.0,117894.99,118306.18,1170.96697,1753977599999,138295012.6235343,103601,533.67018,63038458.238609,0,2025-07-31 15:00:00+00:00,2025-07-31 15:59:59.999000+00:00,BTCUSDT,1h
1753977600000,118306.18,118879.14,118242.39,118538.53,876.32003,1753981199999,103902308.1361006,87005,477.19919,56575817.9706284,0,2025-07-31 16:00:00+00:00,2025-07-31 16:59:59.999000+00:00,BTCUSDT,1h
1753981200000,118538.53,118557.71,117702.42,117728.0,1032.83499,1753984799999,121832619.0873915,135188,575.06467,67830633.5498849,0,2025-07-31 17:00:00+00:00,2025-07-31 17:59:59.999000+00:00,BTCUSDT,1h
1753984800000,117728.0,117998.38,117400.0,117658.8,946.75341,1753988399999,111419687.4484482,112720,588.47274,69270355.827895,0,2025-07-31 18:00:00+00:00,2025-07-31 18:59:59.999000+00:00,BTCUSDT,1h
1753988400000,117658.81,117762.05,116763.43,116785.79,1372.31175,1753991999999,160817168.9417642,133529,470.62125,55130939.918233,0,2025-07-31 19:00:00+00:00,2025-07-31 19:59:59.999000+00:00,BTCUSDT,1h
1753992000000,116785.78,116990.04,116450.0,116514.0,975.87757,1753995599999,113817598.6575169,104944,442.85147,51658121.6369408,0,2025-07-31 20:00:00+00:00,2025-07-31 20:59:59.999000+00:00,BTCUSDT,1h
1753995600000,116514.0,116909.67,116228.77,116536.96,742.76679,1753999199999,86586250.3541869,77590,378.30147,44110408.4234748,0,2025-07-31 21:00:00+00:00,2025-07-31 21:59:59.999000+00:00,BTCUSDT,1h
1753999200000,116536.96,116536.97,116010.0,116010.6,834.08855,1754002799999,96918573.1475415,100307,323.51105,37594404.4246802,0,2025-07-31 22:00:00+00:00,2025-07-31 22:59:59.999000+00:00,BTCUSDT,1h
1754002800000,116010.6,116362.99,115500.0,115764.08,1266.02629,1754006399999,146732099.1372944,138604,531.73483,61646534.8322531,0,2025-07-31 23:00:00+00:00,2025-07-31 23:59:59.999000+00:00,BTCUSDT,1h
1754006400000,115764.07,115933.0,114313.13,115427.27,2526.88761,1754009999999,290973412.6569178,253447,1098.83392,126591983.0582505,0,2025-08-01 00:00:00+00:00,2025-08-01 00:59:59.999000+00:00,BTCUSDT,1h
1754010000000,115427.27,115609.99,114600.0,115331.86,1656.04021,1754013599999,190627320.64360288,232271,817.64126,94135730.8968037,0,2025-08-01 01:00:00+00:00,2025-08-01 01:59:59.999000+00:00,BTCUSDT,1h
1754013600000,115328.67,116019.3,115221.07,115966.12,704.95562,1754017199999,81573670.9711929,96154,381.23873,44116946.464376,0,2025-08-01 02:00:00+00:00,2025-08-01 02:59:59.999000+00:00,BTCUSDT,1h
1754017200000,115966.11,116052.0,115613.21,115648.03,552.44227,1754020799999,64013713.0512483,68179,225.25928,26104074.5909784,0,2025-08-01 03:00:00+00:00,2025-08-01 03:59:59.999000+00:00,BTCUSDT,1h
1754020800000,115648.03,115699.58,115266.64,115695.52,571.24791,1754024399999,65991592.1414448,95405,230.40266,26619116.8723978,0,2025-08-01 04:00:00+00:00,2025-08-01 04:59:59.999000+00:00,BTCUSDT,1h
1754024400000,115695.53,115916.43,115385.92,115568.0,511.19199,1754027999999,59110040.3883649,89807,239.75274,27722869.9802256,0,2025-08-01 05:00:00+00:00,2025-08-01 05:59:59.999000+00:00,BTCUSDT,1h
1754028000000,115568.0,115658.09,115065.55,115156.51,629.39718,1754031599999,72562426.6295293,96605,249.82499,28800625.4296415,0,2025-08-01 06:00:00+00:00,2025-08-01 06:59:59.999000+00:00,BTCUSDT,1h
1754031600000,115156.52,115300.0,114633.18,115081.77,1240.67026,1754035199999,142535476.6393676,129298,625.42838,71842372.5561637,0,2025-08-01 07:00:00+00:00,2025-08-01 07:59:59.999000+00:00,BTCUSDT,1h
1754035200000,115081.76,115081.76,114116.0,114615.99,1432.56065,1754038799999,164086551.5571091,162556,664.90222,76174990.2045922,0,2025-08-01 08:00:00+00:00,2025-08-01 08:59:59.999000+00:00,BTCUSDT,1h
1754038800000,114615.98,115340.0,114555.41,114938.67,848.20925,1754042399999,97616284.2628886,110284,429.26739,49402970.0441962,0,2025-08-01 09:00:00+00:00,2025-08-01 09:59:59.999000+00:00,BTCUSDT,1h
1754042400000,114938.66,115203.13,114710.02,114762.58,563.088,1754045999999,64724673.4013107,92941,174.56961,20069718.1866721,0,2025-08-01 10:00:00+00:00,2025-08-01 10:59:59.999000+00:00,BTCUSDT,1h
1754046000000,114762.58,115336.98,114602.4,115305.65,494.67127,1754049599999,56898543.73874,97321,285.22186,32812044.6541494,0,2025-08-01 11:00:00+00:00,2025-08-01 11:59:59.999000+00:00,BTCUSDT,1h
1754049600000,115305.64,115900.0,115142.62,115732.48,1062.63539,1754053199999,122808119.1839297,204030,590.81113,68280612.4522424,0,2025-08-01 12:00:00+00:00,2025-08-01 12:59:59.999000+00:00,BTCUSDT,1h
1754053200000,115732.48,116019.3,114172.0,114352.05,1584.07705,1754056799999,182392532.9199248,302018,684.12037,78815237.5952353,0,2025-08-01 13:00:00+00:00,2025-08-01 13:59:59.999000+00:00,BTCUSDT,1h
1754056800000,114352.04,115831.28,113988.47,115619.8,1808.99,1754060399999,208186667.07519087,335956,857.88118,98805552.1536696,0,2025-08-01 14:00:00+00:00,2025-08-01 14:59:59.999000+00:00,BTCUSDT,1h
1754060400000,115619.8,115645.57,114676.03,115357.82,870.26042,1754063999999,100170823.9696,242062,392.02552,45132612.2205305,0,2025-08-01 15:00:00+00:00,2025-08-01 15:59:59.999000+00:00,BTCUSDT,1h
1754064000000,115357.82,115695.52,114817.81,115015.6,703.92463,1754067599999,81192403.2462558,167886,365.13177,42116217.6599685,0,2025-08-01 16:00:00+00:00,2025-08-01 16:59:59.999000+00:00,BTCUSDT,1h
1754067600000,115015.6,115096.93,114345.0,114420.0,956.24887,1754071199999,109640453.8593914,201375,401.23741,46017506.3202126,0,2025-08-01 17:00:00+00:00,2025-08-01 17:59:59.999000+00:00,BTCUSDT,1h
1754071200000,114420.0,114496.59,113669.01,113836.93,1180.88823,1754074799999,134697190.7222227,288652,553.02878,63089159.3142957,0,2025-08-01 18:00:00+00:00,2025-08-01 18:59:59.999000+00:00,BTCUSDT,1h
1754074800000,113836.92,113922.47,113221.93,113328.68,1294.41329,1754078399999,146907892.5933819,266406,646.75824,73414261.1712963,0,2025-08-01 19:00:00+00:00,2025-08-01 19:59:59.999000+00:00,BTCUSDT,1h
1754078400000,113328.67,113980.0,113168.22,113951.09,957.20378,1754081999999,108659095.1886681,170805,520.34451,59069808.7687971,0,2025-08-01 20:00:00+00:00,2025-08-01 20:59:59.999000+00:00,BTCUSDT,1h
1754082000000,113951.1,114094.08,113700.0,113892.12,429.29775,1754085599999,48914302.8016241,90079,238.60572,27185996.0518738,0,2025-08-01 21:00:00+00:00,2025-08-01 21:59:59.999000+00:00,BTCUSDT,1h
1754085600000,113892.11,114010.82,112722.58,113141.05,1368.89305,1754089199999,154933065.0766778,254194,551.02379,62374137.3246732,0,2025-08-01 22:00:00+00:00,2025-08-01 22:59:59.999000+00:00,BTCUSDT,1h
1754089200000,113141.05,113560.46,112908.54,113297.93,538.90738,1754092799999,61052324.4327858,113098,263.90974,29898874.0900127,0,2025-08-01 23:00:00+00:00,2025-08-01 23:59:59.999000+00:00,BTCUSDT,1h
1754092800000,113297.92,113844.16,113198.63,113822.97,564.28406,1754096399999,64050370.355374,139980,312.78828,35503247.8069652,0,2025-08-02 00:00:00+00:00,2025-08-02 00:59:59.999000+00:00,BTCUSDT,1h
1754096400000,113822.97,113909.3,113420.76,113674.24,353.21281,1754099999999,40147229.4215163,91177,148.9116,16926778.4106805,0,2025-08-02 01:00:00+00:00,2025-08-02 01:59:59.999000+00:00,BTCUSDT,1h
1754100000000,113674.23,113766.43,113534.3,113702.24,231.27114,1754103599999,26288269.2937174,64578,109.38953,12433167.1443851,0,2025-08-02 02:00:00+00:00,2025-08-02 02:59:59.999000+00:00,BTCUSDT,1h
1754103600000,113702.24,113921.94,113702.24,113909.86,274.2046,1754107199999,31213227.1302102,50795,139.51772,15881826.9036866,0,2025-08-02 03:00:00+00:00,2025-08-02 03:59:59.999000+00:00,BTCUSDT,1h
1754107200000,113909.87,114057.27,113820.0,114025.75,276.30204,1754110799999,31487519.8112218,36794,162.32201,18497419.5969763,0,2025-08-02 04:00:00+00:00,2025-08-02 04:59:59.999000+00:00,BTCUSDT,1h
1754110800000,114025.76,114063.49,113855.01,113981.06,316.01705,1754114399999,36021022.0814731,40668,129.00402,14705410.1814954,0,2025-08-02 05:00:00+00:00,2025-08-02 05:59:59.999000+00:00,BTCUSDT,1h
1754114400000,113981.07,113981.07,113469.43,113697.85,738.65234,1754117999999,83959475.4686393,94142,362.56016,41192409.7191336,0,2025-08-02 06:00:00+00:00,2025-08-02 06:59:59.999000+00:00,BTCUSDT,1h
1754118000000,113697.85,114021.0,113556.19,113982.49,343.41858,1754121599999,39094785.6830626,55949,184.78727,21037299.6205853,0,2025-08-02 07:00:00+00:00,2025-08-02 07:59:59.999000+00:00,BTCUSDT,1h
1754121600000,113982.49,114040.29,113676.81,113682.01,340.52067,1754125199999,38763078.1348163,59446,126.84983,14440080.7419422,0,2025-08-02 08:00:00+00:00,2025-08-02 08:59:59.999000+00:00,BTCUSDT,1h
1754125200000,113682.01,113852.0,113572.19,113690.7,257.96721,1754128799999,29329958.2373611,50925,106.57052,12116336.2339148,0,2025-08-02 09:00:00+00:00,2025-08-02 09:59:59.999000+00:00,BTCUSDT,1h
1754128800000,113690.71,113704.0,113425.58,113550.89,298.16298,1754132399999,33861422.5190834,62366,120.39106,13672487.2815343,0,2025-08-02 10:00:00+00:00,2025-08-02 10:59:59.999000+00:00,BTCUSDT,1h
1754132400000,113550.89,113914.25,113451.77,113787.12,238.71141,1754135999999,27145688.4065041,49294,102.55167,11660774.2725056,0,2025-08-02 11:00:00+00:00,2025-08-02 11:59:59.999000+00:00,BTCUSDT,1h
1754136000000,113787.11,113787.12,113564.99,113620.01,343.54746,1754139599999,39046895.3704612,38034,147.5142,16765836.6295759,0,2025-08-02 12:00:00+00:00,2025-08-02 12:59:59.999000+00:00,BTCUSDT,1h
1754139600000,113620.01,113630.0,113218.0,113457.85,451.43917,1754143199999,51210017.2994241,76188,190.27506,21584234.6135525,0,2025-08-02 13:00:00+00:00,2025-08-02 13:59:59.999000+00:00,BTCUSDT,1h
1754143200000,113457.86,113530.0,112939.39,113099.89,592.6822,1754146799999,67069583.2734085,111355,227.84039,25783157.3083984,0,2025-08-02 14:00:00+00:00,2025-08-02 14:59:59.999000+00:00,BTCUSDT,1h
1754146800000,113099.9,113420.0,112802.31,112840.71,535.05988,1754150399999,60511720.0690222,94700,196.26358,22200337.69148,0,2025-08-02 15:00:00+00:00,2025-08-02 15:59:59.999000+00:00,BTCUSDT,1h
1754150400000,112840.7,113261.16,112700.07,113200.25,635.18022,1754153999999,71717075.413829,116120,289.07452,32643853.7804123,0,2025-08-02 16:00:00+00:00,2025-08-02 16:59:59.999000+00:00,BTCUSDT,1h
1754154000000,113200.25,113420.0,112584.23,112724.03,549.02438,1754157599999,62065219.1015874,93448,220.9242,24974290.2566413,0,2025-08-02 17:00:00+00:00,2025-08-02 17:59:59.999000+00:00,BTCUSDT,1h
1754157600000,112724.04,112920.0,112099.22,112327.65,1222.82947,1754161199999,137526826.6449431,238608,452.49471,50892161.2536519,0,2025-08-02 18:00:00+00:00,2025-08-02 18:59:59.999000+00:00,BTCUSDT,1h
1754161200000,112327.65,112945.62,112003.0,112229.42,1007.67252,1754164799999,113302508.810348,191192,409.96797,46117357.8156427,0,2025-08-02 19:00:00+00:00,2025-08-02 19:59:59.999000+00:00,BTCUSDT,1h
1754164800000,112229.42,112780.0,112069.86,112780.0,524.00327,1754168399999,58862443.094483,136631,212.60696,23879495.0157095,0,2025-08-02 20:00:00+00:00,2025-08-02 20:59:59.999000+00:00,BTCUSDT,1h
1754168400000,112780.0,113058.82,112562.02,112859.32,390.78856,1754171999999,44079978.5246515,95588,211.36729,23837402.2396584,0,2025-08-02 21:00:00+00:00,2025-08-02 21:59:59.999000+00:00,BTCUSDT,1h
1754172000000,112859.32,113011.63,112555.0,112862.14,295.9162,1754175599999,33386407.5408507,59773,130.29639,14697794.2001111,0,2025-08-02 22:00:00+00:00,2025-08-02 22:59:59.999000+00:00,BTCUSDT,1h
1754175600000,112862.14,112873.83,112280.86,112546.35,726.46606,1754179199999,81742015.6407337,117963,365.73941,41143224.3530924,0,2025-08-02 23:00:00+00:00,2025-08-02 23:59:59.999000+00:00,BTCUSDT,1h
1754179200000,112546.35,112992.27,111920.0,112956.04,821.53565,1754182799999,92333810.6174614,201878,291.31775,32770941.766683,0,2025-08-03 00:00:00+00:00,2025-08-03 00:59:59.999000+00:00,BTCUSDT,1h
1754182800000,112956.04,113269.92,112841.46,113107.99,481.50444,1754186399999,54452940.1113957,111698,242.03891,27371288.9318375,0,2025-08-03 01:00:00+00:00,2025-08-03 01:59:59.999000+00:00,BTCUSDT,1h
1754186400000,113107.99,113517.58,113100.0,113517.58,450.43769,1754189999999,51062812.1996373,58957,233.19824,26436926.5224817,0,2025-08-03 02:00:00+00:00,2025-08-03 02:59:59.999000+00:00,BTCUSDT,1h
1754190000000,113517.58,113740.69,113419.45,113604.2,353.06632,1754193599999,40097882.5479983,45585,188.10582,21364578.5710429,0,2025-08-03 03:00:00+00:00,2025-08-03 03:59:59.999000+00:00,BTCUSDT,1h
1754193600000,113604.2,113604.2,113341.06,113468.41,237.62179,1754197199999,26956322.5998974,42091,75.51662,8566589.7221012,0,2025-08-03 04:00:00+00:00,2025-08-03 04:59:59.999000+00:00,BTCUSDT,1h
1754197200000,113468.41,113659.0,113408.22,113618.52,203.79543,1754200799999,23139561.4407068,32594,119.87846,13611321.8251486,0,2025-08-03 05:00:00+00:00,2025-08-03 05:59:59.999000+00:00,BTCUSDT,1h
1754200800000,113618.52,113636.5,113472.54,113559.34,147.54012,1754204399999,16752880.26999,28786,69.73747,7917935.4561454,0,2025-08-03 06:00:00+00:00,2025-08-03 06:59:59.999000+00:00,BTCUSDT,1h
1754204400000,113559.34,113720.16,113559.34,113700.0,175.31963,1754207999999,19929487.6361815,27527,102.98186,11705901.6094765,0,2025-08-03 07:00:00+00:00,2025-08-03 07:59:59.999000+00:00,BTCUSDT,1h
